lat,lon,depth_m,diameter_m,dD,pf_slope,ef_slope,circ,test
71.39,-22.73,897.71,5988,0.14992,0.26031,0.28638,0.83449,0
71.405,161.75,547.61,6213.7,0.08813,0.11445,0.14645,0.94548,0
71.408,-55.32,270.71,3302.4,0.081976,0.13791,0.064071,0.78619,0
71.414,-110.22,1005.7,5431.6,0.18515,0.30604,0.36199,0.83336,0
71.418,-110.96,691.76,5696,0.12145,0.21563,0.24318,0.89379,0
71.423,-163.38,926.01,6869.1,0.13481,0.3458,0.2889,0.90737,0
71.423,102.42,518.16,8102.6,0.06395,0.05608,0.071218,0.94487,0
71.429,98.261,481.87,3624.6,0.13294,0.29606,0.24702,0.95789,0
71.43,-76.65,500.38,4461.3,0.11216,0.26536,0.2137,0.95525,0
71.433,125.37,425.23,3605.4,0.11794,0.25046,0.2261,0.9904,0
71.435,-135.88,572.41,3331.3,0.17183,0.32762,0.47919,0.99994,0
71.443,110.27,1541.5,16314,0.094488,0.28197,0.099873,0.93163,0
71.45,-170.38,916.46,6328.4,0.14482,0.22196,0.24379,0.84923,0
71.453,-69.64,610.17,4778.4,0.12769,0.18127,0.28327,0.84918,0
71.471,-90.79,537.1,4664,0.11516,0.15323,0.11327,0.84298,0
71.476,67.134,637.1,4171.4,0.15273,0.11185,0.37271,0.77007,0
71.496,165.71,1370.8,9288.9,0.14757,0.31674,0.33394,0.92856,0
71.504,-85.83,331.93,3943.4,0.084173,0.16572,0.14158,0.93398,0
71.505,50,477.79,3621.2,0.13195,0.26055,0.23768,0.87416,0
71.507,-159.17,556.33,4258.4,0.13064,0.07242,0.087296,0.53732,0
71.507,57.342,2684.1,14090,0.19049,0.42519,0.43289,0.9339,0
71.52,-68.27,584.89,5542.5,0.10553,0.21471,0.22608,0.97388,0
71.52,153.75,515.16,3215.6,0.1602,0.26554,0.19741,0.68528,0
71.525,-179.91,359.22,5677.9,0.063266,0.10688,0.14652,0.88077,0
71.527,-167.97,478.84,3406.5,0.14057,0.32106,0.31416,0.81872,0
71.529,128.9,1236.6,10571,0.11698,0.16747,0.22864,0.99341,0
71.53,-113.7,479.55,4222,0.11358,0.18995,0.083239,0.70196,0
71.546,-83.79,467.91,4130.4,0.11329,0.2587,0.24219,0.93653,0
71.553,152.47,375.61,4345.2,0.086442,0.13669,0.11538,0.95539,0
71.557,-100.41,1614.2,10298,0.15675,0.32893,0.30471,0.93915,0
71.558,28.16,1090.4,5485.8,0.19876,0.41746,0.34525,0.9099,0
71.566,75.796,489.08,3743.9,0.13063,0.18603,0.20952,0.65732,0
71.566,149.48,795.17,5790.2,0.13733,0.25701,0.22625,0.94356,0
71.574,14.239,429.5,3795.9,0.11315,0.27031,0.2461,0.96403,0
71.575,120.3,417.33,3592.2,0.11618,0.24794,0.20304,0.89214,0
71.576,107.34,440.35,3476.1,0.12668,0.24019,0.27369,0.97557,0
71.581,161.87,564.81,4359.1,0.12957,0.224,0.21293,0.83104,0
71.585,163.03,348.04,3373.5,0.10317,0.19757,0.16869,0.99999,0
71.616,-92.25,612.65,3983,0.15382,0.32751,0.31319,0.86209,0
71.621,-86.61,1442.1,9417,0.15314,0.38618,0.39564,0.98346,0
71.626,112.42,252.21,3102.7,0.081287,0.2049,0.1183,0.76824,0
71.628,138.07,899.38,5388.3,0.16691,0.34029,0.37041,0.74027,0
71.633,-171.93,821.2,6680.9,0.12292,0.32774,0.22243,0.82824,0
71.639,138.53,790.56,4270.6,0.18512,0.22304,0.2779,0.92424,0
71.641,-72.29,1270.8,9809.9,0.12955,0.28636,0.20047,0.92983,0
71.648,127.48,559.66,3621.1,0.15456,0.30803,0.30641,0.9398,0
71.653,-115.72,502.33,4957.2,0.10133,0.20046,0.14419,0.92502,0
71.666,-131.46,2701,17062,0.15831,0.29025,0.34437,0.95797,0
71.667,30.009,482.63,4165.4,0.11586,0.17003,0.21236,0.98349,0
71.676,1.8765,473.71,4113.5,0.11516,0.18762,0.13906,0.76342,0
71.693,-163.37,270.03,3567.8,0.075685,0.16282,0.11439,0.83004,0
71.693,-126.33,451.11,5656,0.079757,0.089399,0.086113,0.97931,0
71.697,80.344,1572.4,11054,0.14225,0.30606,0.43824,0.89286,0
71.724,-74.42,1321.7,7924.7,0.16679,0.26058,0.34893,0.74,0
71.731,-67,368.45,2722.9,0.13532,0.13183,0.15704,0.52219,0
71.735,-162.79,564.63,4171.2,0.13536,0.086837,0.19148,0.82755,0
71.735,19.311,373.94,3128.5,0.11952,0.27778,0.18574,0.90757,0
71.743,155.93,329.57,3331.4,0.098928,0.18133,0.16831,0.99996,0
71.745,-79.88,279.94,2707.5,0.1034,0.12053,0.24005,0.81357,0
71.745,179.35,834.49,7560.7,0.11037,0.19095,0.17996,0.78833,0
71.746,152.37,369.85,3881.9,0.095276,0.26272,0.16517,0.72829,0
71.757,-43.46,686.76,5671.5,0.12109,0.16295,0.25638,0.98446,0
71.763,-94.3,733.84,7511.2,0.0977,0.1902,0.15676,0.91366,0
71.777,-150.98,488.65,4054.3,0.12053,0.20268,0.24149,0.96295,0
71.778,162.92,330.02,2987.3,0.11047,0.20161,0.27591,0.90359,0
71.785,92.856,606.58,4739.9,0.12797,0.27531,0.28389,0.93701,0
71.79,-69.26,1020.7,7178.9,0.14218,0.29279,0.22009,0.94069,0
71.792,-58.77,408.94,3070.4,0.13319,0.28047,0.23265,0.86173,0
71.795,-154.53,516.97,5515.3,0.093734,0.16682,0.18919,0.92054,0
71.795,-138.02,1026.2,8400.6,0.12216,0.099265,0.2384,0.94488,0
71.799,-49.54,492.03,4540.7,0.10836,0.21601,0.23296,0.97432,0
71.802,-114.16,595.79,3678.8,0.16195,0.36955,0.13189,0.99218,0
71.818,-106.57,367.83,3041.7,0.12093,0.31186,0.2403,0.9633,0
71.833,-71.78,617.59,4733.8,0.13047,0.17866,0.2224,0.70665,0
71.839,-17.14,720.72,5046.3,0.14282,0.27138,0.32151,0.88277,0
71.84,168.59,562.92,5390.3,0.10443,0.23103,0.15025,0.9448,0
71.84,173.68,299.38,3439.5,0.087044,0.1732,0.18568,0.91608,0
71.844,-141.41,923.68,4778.6,0.1933,0.1289,0.18555,0.59775,0
71.845,100.84,718.77,7769.3,0.092514,0.14569,0.21773,0.92898,0
71.846,103.72,541.42,6185.9,0.087525,0.072231,0.16486,0.91913,0
71.846,127.98,1530.9,11251,0.13607,0.31494,0.27131,0.96774,0
71.847,-63.05,1397.1,8762.8,0.15943,0.31348,0.37123,0.85937,0
71.862,156.11,406.05,3465.3,0.11718,0.1048,0.15407,0.63045,0
71.866,161.79,508.04,4421.4,0.11491,0.24471,0.13575,0.79855,0
71.873,-120.96,472.37,3794.7,0.12448,0.23712,0.2232,0.78916,0
71.888,-127.38,566.09,4859.5,0.11649,0.24214,0.21335,0.97607,0
71.891,-142.14,545.4,3823.6,0.14264,0.13609,0.33065,0.99996,0
71.893,166.77,780.02,7629.6,0.10224,0.090593,0.22385,0.99233,0
71.903,-105.85,443.48,2981.6,0.14874,0.2851,0.294,0.70549,0
71.908,-54.64,893.26,6860.3,0.13021,0.25678,0.24183,0.88277,0
71.91,-61.97,381.91,3389.2,0.11269,0.1677,0.17442,0.95903,0
71.912,-172.01,515.06,2983.6,0.17263,0.26302,0.22218,0.61674,0
71.913,126.76,426.46,3920.5,0.10878,0.24525,0.18161,0.77783,0
71.922,-55.93,390.98,4270.5,0.091555,0.11593,0.19446,0.96067,0
71.922,105.03,551.35,3710.3,0.1486,0.15185,0.29034,0.73104,0
71.927,-141.75,694.07,3863.5,0.17965,0.12233,0.067436,0.62985,0
71.935,145.23,337.7,3881.8,0.086995,0.10953,0.15633,0.97812,0
71.936,152.46,306.42,2694,0.11374,0.10458,0.16121,0.62417,0
71.941,124.41,354.19,2810.1,0.12604,0.19121,0.22095,0.65993,0
71.941,133.52,626.47,5295,0.11831,0.25835,0.18135,0.98162,0
71.954,-125.87,1534.9,7770.6,0.19753,0.1645,0.30688,0.74,0
71.958,-178.1,347.71,3565.4,0.097523,0.15802,0.13318,0.84211,0
71.959,-77.37,429.09,5691,0.075398,0.13699,0.16351,0.92743,0
71.963,-65.56,553.15,3850.4,0.14366,0.20801,0.24013,0.72726,0
71.967,-84.96,356.67,3273.4,0.10896,0.15001,0.14852,0.75334,0
71.968,-166.32,1287.9,14100,0.09134,0.14419,0.13483,0.98333,0
71.97,-95.59,2874.9,13557,0.21206,0.50039,0.56165,0.96296,0
71.981,-158.39,377.37,3664.5,0.10298,0.20815,0.19438,0.94849,0
71.984,-80.86,384.08,3563,0.1078,0.17419,0.17118,0.73652,0
71.991,-59.51,379.31,3794.9,0.099954,0.1784,0.17816,0.87334,0
71.995,-119.74,420.2,3169.8,0.13256,0.23532,0.26358,0.90839,0
72.009,48.63,548.52,3939.7,0.13923,0.14857,0.1764,0.93793,0
72.009,149.94,580.57,4660.3,0.12458,0.26973,0.19922,0.91406,0
72.011,-152.33,316.14,4341.6,0.072817,0.13726,0.090533,0.77856,0
72.014,-13.59,902.88,7443.5,0.1213,0.20765,0.27262,0.95199,0
72.016,-126.51,501.58,4094,0.12252,0.1987,0.2222,0.92672,0
72.019,90.837,431.69,4461,0.09677,0.081468,0.19851,0.59259,0
72.023,-159.34,313.83,3385.6,0.092695,0.17329,0.16737,0.82519,0
72.024,-56.82,474.42,3461.5,0.13706,0.25613,0.24793,0.86527,0
72.025,79.533,534.82,3211.3,0.16654,0.15824,0.19376,0.6405,0
72.029,-168.07,845.74,5403.9,0.15651,0.35009,0.35851,0.968,0
72.034,-92.43,1452.9,10223,0.14211,0.33401,0.3341,0.9453,0
72.036,74.118,720.06,3983.1,0.18078,0.22703,0.22892,0.58824,0
72.038,-104.84,1085.1,10261,0.10575,0.13306,0.30581,1,0
72.051,-88.9,807.84,7387.1,0.10936,0.19158,0.283,0.93793,0
72.075,-64,848.01,5938.5,0.1428,0.28033,0.2938,0.92308,0
72.076,66.083,519.67,4182.3,0.12426,0.22943,0.25911,0.99056,0
72.079,158.83,295.59,3534.1,0.08364,0.14059,0.083573,0.77707,0
72.086,-130.85,436.65,4229.3,0.10324,0.11246,0.14886,0.9733,0
72.089,-53.21,266.83,3219.6,0.082877,0.16059,0.093683,0.98364,0
72.093,-171.18,445.85,3881.9,0.11486,0.24641,0.23328,0.8221,0
72.106,11.836,568.43,3070.6,0.18512,0.15202,0.20469,0.61272,0
72.108,148.68,1341.9,8019.9,0.16732,0.12078,0.18746,0.65606,0
72.109,-114.96,489.43,4410.3,0.11097,0.23002,0.20027,0.95456,0
72.115,143.38,466.02,3128.6,0.14896,0.23035,0.20574,0.64672,0
72.121,-108.77,479.3,3707.8,0.12927,0.26894,0.27506,0.99221,0
72.122,60.706,901.47,7169.8,0.12573,0.21403,0.32199,0.95652,0
72.123,179.95,1227.7,8871.6,0.13838,0.27446,0.31478,0.97403,0
72.13,138.47,531.49,4229.2,0.12567,0.10542,0.30598,0.97986,0
72.136,-170.76,468.34,3621.1,0.12934,0.30107,0.34493,0.76218,0
72.14,-57.38,512.42,4819.6,0.10632,0.19719,0.23836,0.99181,0
72.147,-179.16,1363.6,12122,0.11249,0.14594,0.28975,0.99181,0
72.148,-107.84,491.83,3794.8,0.12961,0.27014,0.22778,0.92245,0
72.151,161.08,536.49,3832.1,0.14,0.29624,0.24327,0.82732,0
72.155,142.36,402.95,2491.2,0.16175,0.26711,0.25109,0.99997,0
72.157,-79.65,315.71,3360.2,0.093956,0.17142,0.24623,0.93547,0
72.167,-50.57,302.77,3215.5,0.094161,0.15081,0.24787,0.9328,0
72.17,-69.32,2383.7,15116,0.15769,0.26364,0.3069,0.94392,0
72.179,142.93,519.07,3013.6,0.17224,0.27188,0.30947,0.98251,0
72.181,-162.83,669.98,4957.3,0.13515,0.31141,0.32433,0.99106,0
72.188,-123.85,415.09,3534.2,0.11745,0.2382,0.24573,0.96831,0
72.197,-74.39,547.78,4637.2,0.11813,0.23354,0.25648,0.70887,0
72.198,114.06,465.37,3664.5,0.12699,0.11826,0.23558,0.89323,0
72.199,76.366,432.17,4026.4,0.10734,0.18523,0.2194,0.76368,0
72.207,-78.65,536.17,5178.2,0.10354,0.18898,0.096723,0.81763,0
72.207,-76.08,677.17,7886.6,0.085864,0.10851,0.18856,0.86428,0
72.217,29.407,707.8,4795.4,0.1476,0.23151,0.26015,0.95139,0
72.222,-114.44,361.2,3881.7,0.093051,0.17887,0.1485,0.99259,0
72.226,-68.16,2022.9,11949,0.16929,0.22604,0.15563,0.9375,0
72.232,-63.06,314.02,3737,0.084029,0.13295,0.14914,0.96999,0
72.237,109.26,366.01,3070.6,0.1192,0.20958,0.19574,0.95487,0
72.255,-113.9,311.35,3737,0.083315,0.12871,0.14255,0.91492,0
72.26,-89.34,557.13,5496.9,0.10135,0.20372,0.24925,0.99287,0
72.261,-127.29,657.13,8359.8,0.078605,0.12734,0.1978,0.98411,0
72.262,48.423,1146.7,7667.7,0.14955,0.36465,0.3548,0.99999,0
72.264,-139.54,1900.4,13426,0.14154,0.25801,0.15742,0.85122,0
72.264,-71,376.86,3534,0.10664,0.17316,0.11815,0.70516,0
72.287,101.16,732.53,5790,0.12652,0.25707,0.27636,0.95901,0
72.293,-142.01,495.07,3990.5,0.12406,0.2509,0.23576,0.91941,0
72.323,-74.52,522.2,3926.8,0.13298,0.2389,0.24255,0.87315,0
72.339,-109.21,814.14,5344.5,0.15233,0.17902,0.2998,0.87803,0
72.347,-97.03,464.65,4455.2,0.1043,0.19208,0.25735,0.94121,0
72.364,-60.21,1624,10548,0.15396,0.30077,0.40735,0.95764,0
72.371,-146.66,1003,5703.2,0.17586,0.21965,0.36651,0.89747,0
72.374,-114.01,332.09,3203.2,0.10367,0.20135,0.19419,0.95082,0
72.378,-176.13,437.83,4414.8,0.099174,0.11695,0.12505,0.68655,0
72.38,137.55,405.66,3447.2,0.11768,0.22376,0.16767,0.97541,0
72.382,-152.75,574.69,6614.9,0.086878,0.17763,0.19237,0.85842,0
72.383,-24.59,867.18,6422.3,0.13503,0.30611,0.2542,0.97143,0
72.392,174.77,1932.2,10921,0.17692,0.39779,0.37918,0.96297,0
72.403,-165.03,1424.8,9631.8,0.14793,0.29785,0.30682,0.90476,0
72.403,-137.11,317.81,3005.3,0.10575,0.15478,0.17792,0.94595,0
72.418,139.38,469.37,3678.9,0.12759,0.17553,0.18115,0.98447,0
72.434,-162.38,1090.9,7136.7,0.15286,0.3704,0.34385,0.976,0
72.439,-150.72,399.41,3973.2,0.10052,0.1743,0.19605,0.94541,0
72.439,57.038,553.75,4261.9,0.12993,0.21089,0.24377,0.9907,0
72.445,156.9,1293.2,13557,0.095389,0.14624,0.19778,0.91227,0
72.446,89.006,620.25,4849.8,0.12789,0.17799,0.22987,0.72055,0
72.454,46.818,338.71,3012.8,0.11242,0.26576,0.21388,0.96303,0
72.46,126.12,479.21,4182.3,0.11458,0.21642,0.099782,0.62133,0
72.487,-2.44,1030.3,7560.6,0.13627,0.34848,0.34878,0.98306,0
72.493,-148.06,792.82,6028.9,0.1315,0.2159,0.22353,0.85382,0
72.501,-24.99,698.55,5641.4,0.12383,0.18946,0.17769,0.8769,0
72.505,103.53,239.44,2867.8,0.083491,0.13556,0.066115,0.85347,0
72.509,-169.64,694.91,4211.4,0.16501,0.32461,0.26401,0.66266,0
72.51,-143.34,288.22,3794.8,0.07595,0.1305,0.13399,0.94247,0
72.518,-67.86,798.46,5207.6,0.15333,0.25661,0.21808,0.78613,0
72.523,143.08,584.71,6829.2,0.085618,0.16016,0.13274,0.99285,0
72.525,-125.87,709.66,6284.8,0.11292,0.18791,0.19703,0.9203,0
72.527,-139.11,379.08,3910.5,0.096938,0.17369,0.1347,0.767,0
72.53,106.81,301.83,2607.3,0.11577,0.16877,0.18319,0.52944,0
72.532,110.21,1186.5,6572.1,0.18053,0.38138,0.37591,0.91666,0
72.536,-69.72,419.2,4632.8,0.090486,0.14882,0.16874,0.93152,0
72.544,-59.5,943.91,7688.5,0.12277,0.21613,0.28011,0.81759,0
72.554,97.138,519.2,3360.3,0.15451,0.20085,0.1296,0.82865,0
72.568,-119.43,1005.4,7215.3,0.13934,0.23038,0.31087,0.96826,0
72.571,44.994,2465.4,13180,0.18705,0.42942,0.34477,0.69078,0
72.572,-142.64,336.66,3360.3,0.10019,0.082335,0.14926,0.95084,0
72.579,-146.37,492.08,3549.1,0.13865,0.19085,0.33118,0.79248,0
72.598,64.658,352.74,3012.6,0.11709,0.25765,0.21356,0.70743,0
72.6,108.84,1035.8,10665,0.097124,0.19994,0.23586,0.89552,0
72.606,-85.03,331.04,2966.2,0.11161,0.19209,0.20918,0.83064,0
72.613,8.003,293.45,2954.8,0.099312,0.16511,0.22234,0.81603,0
72.618,-119.99,631.69,6922.4,0.091252,0.11135,0.16815,0.88069,0
72.619,136.19,352.49,3737.1,0.094322,0.13446,0.13446,0.70114,0
72.63,21.961,384.31,3331.3,0.11537,0.22042,0.18104,0.99138,0
72.642,-173.58,376.84,3360.2,0.11215,0.21379,0.27674,0.90623,0
72.643,139.55,496.99,4606,0.1079,0.14742,0.12499,0.97545,0
72.65,-139.28,428.18,3555,0.12044,0.23052,0.2932,0.92596,0
72.666,88.536,334.85,3041.8,0.11008,0.18662,0.138,0.8607,0
72.67,-120.44,677.58,4620.5,0.14665,0.15868,0.22178,0.67441,0
72.671,-134.44,1085.3,13181,0.082341,0.1488,0.21539,0.95241,0
72.676,18.693,381.62,3476.2,0.10978,0.21551,0.23398,0.97563,0
72.679,-131.21,786.13,4553.8,0.17263,0.3291,0.46407,0.99998,0
72.682,-86.53,472.53,4165.4,0.11344,0.23995,0.20053,0.98354,0
72.684,176.71,488.68,3471.4,0.14077,0.18775,0.21332,0.68496,0
72.69,123.58,1933.3,10004,0.19326,0.47263,0.42931,0.89602,0
72.691,-90.85,582.28,5047.8,0.11535,0.16789,0.23363,0.82928,0
72.691,143.58,320.76,3128.7,0.10252,0.16761,0.16401,0.66669,0
72.702,-136.79,430.22,4461.2,0.096437,0.091713,0.16537,0.77242,0
72.705,-123.32,557.75,4779.9,0.11669,0.11145,0.16215,0.79474,0
72.723,-143.51,357.2,3360.3,0.1063,0.20189,0.21309,0.90623,0
72.739,141.72,1001.8,8125.6,0.12329,0.024694,0.2378,0.85716,0
72.744,-156.61,332.28,3707.9,0.089613,0.18883,0.13208,0.82053,0
72.75,28.124,1720.2,10450,0.16461,0.36437,0.33327,0.975,0
72.751,101.43,2576.2,15276,0.16865,0.10999,0.38866,0.98261,0
72.753,-21.03,616.53,3990.5,0.1545,0.21652,0.30105,0.90477,0
72.767,-55.08,398.79,3321.2,0.12007,0.15882,0.20102,0.82304,0
72.77,-55.51,409.07,3624.6,0.11286,0.14001,0.2237,0.85044,0
72.77,151.98,414.06,3765.8,0.10995,0.18748,0.20202,0.96291,0
72.772,-176.6,2608.3,15541,0.16783,0.33968,0.39238,0.90982,0
72.773,-140.62,280.65,3099.7,0.090542,0.14548,0.1634,0.99081,0
72.784,122.56,454.44,3534.3,0.12858,0.27279,0.26747,0.9385,0
72.786,-57.42,334.52,3968.4,0.084295,0.13141,0.18197,0.92562,0
72.789,-131.76,431.46,3728.6,0.11572,0.22309,0.26135,0.97227,0
72.798,54.486,814,5958.4,0.13661,0.28976,0.20332,0.83064,0
72.802,105.06,481.35,3588.9,0.13412,0.16075,0.24933,0.85597,0
72.806,-0.38,486.45,3794.8,0.12819,0.2627,0.26882,0.99245,0
72.807,136.51,251.72,2915.1,0.08635,0.19045,0.1418,0.8483,0
72.808,-135.38,364.97,5493.3,0.066439,0.074502,0.055105,0.83462,0
72.809,113.05,834.43,4894.4,0.17049,0.34726,0.37011,0.79431,0
72.811,151.42,666.81,5861.2,0.11377,0.2122,0.1769,0.80985,0
72.814,-113.54,623.62,4540.8,0.13734,0.18161,0.2881,0.83214,0
72.829,-157.85,414.96,3331.5,0.12456,0.24216,0.19738,0.76159,0
72.832,-106.18,384.94,2987.4,0.12885,0.18319,0.25658,0.63028,0
72.845,146.55,424.56,3993.1,0.10632,0.26607,0.21045,0.91404,0
72.847,-129.73,233.37,3302.2,0.070669,0.11746,0.13759,0.98268,0
72.854,133.09,1448.2,10450,0.13858,0.13306,0.12481,0.84782,0
72.867,2.6595,1306.4,8922.1,0.14643,0.096989,0.30042,0.86823,0
72.868,-130.9,1005.3,7629.6,0.13176,0.17518,0.093472,0.92143,0
72.869,4.5398,905.46,6150.9,0.14721,0.23002,0.30944,0.80619,0
72.869,68.802,223.23,2549.1,0.087575,0.1247,0.0792,0.74573,0
72.876,-109.33,414.85,6730.2,0.061641,0.036163,0.073817,0.95104,0
72.882,87.672,926.53,10186,0.090962,0.32244,0.093481,0.91511,0
72.885,-18.6,1310.4,9081.4,0.14429,0.30591,0.18694,0.85712,0
72.885,135.86,636.96,4551.5,0.13994,0.25108,0.19622,0.90323,0
72.888,50.217,927.28,5443.6,0.17034,0.3044,0.32005,0.89429,0
72.899,106.27,368.55,3273.3,0.11259,0.22445,0.13676,0.8014,0
72.904,-96.21,901.2,5974.6,0.15084,0.28969,0.32416,0.94013,0
72.905,-143.99,315.22,3794.9,0.083063,0.13548,0.086796,0.82917,0
72.921,-166.83,2197.3,17362,0.12656,0.12545,0.23108,0.69878,0
72.944,-94.41,990.05,6137.6,0.16131,0.35783,0.33173,0.86921,0
72.945,57.782,382.38,3664.6,0.10434,0.16182,0.16009,0.73603,0
72.998,-54.17,466.18,4026.7,0.11577,0.17812,0.22693,0.9789,0
72.998,142.56,1094.3,4849.7,0.22564,0.22655,0.18902,0.64898,0
73,134.01,575.72,3990.3,0.14428,0.1354,0.15371,0.75495,0
73.002,-132.58,1090.9,6564.9,0.16617,0.26762,0.33812,0.82836,0
73.004,-179.77,474.79,3070.4,0.15463,0.29975,0.29977,0.75709,0
73.005,-62.63,524.51,4351,0.12055,0.24295,0.208,0.97563,0
73.012,-66.2,2564.7,14628,0.17533,0.3909,0.45819,0.91735,0
73.012,103.55,745.68,5250.5,0.14202,0.2702,0.40709,0.97403,0
73.017,-111.99,686.07,5178.1,0.13249,0.30218,0.23821,0.71041,0
73.02,92.374,406.22,3244.4,0.1252,0.23969,0.28884,0.92557,0
73.027,69.174,576.33,4062.8,0.14186,0.13628,0.28398,0.84298,0
73.033,-60.69,392.3,3422.1,0.11464,0.2021,0.25365,0.86527,0
73.034,178.31,1300.1,17804,0.07302,0.16957,0.10556,0.81422,0
73.04,138.23,832.22,6581.8,0.12644,0.15324,0.21069,0.8693,0
73.052,12.952,655.33,3711.6,0.17656,0.10881,0.22605,0.5137,0
73.054,-58.3,525.43,4200.5,0.12509,0.23115,0.28109,0.92307,0
73.054,163.35,968.22,6043.8,0.1602,0.16776,0.2348,0.94855,0
73.064,-145.19,418.49,4779.7,0.087555,0.20272,0.11361,0.83332,0
73.064,99.832,709.54,8400.8,0.084461,0.11986,0.1343,0.85717,0
73.064,113.97,1000.3,6174.4,0.16201,0.32324,0.31577,0.92001,0
73.072,112.28,2059.5,12391,0.16621,0.42551,0.31551,0.96721,0
73.08,-26.13,709.03,5537.8,0.12804,0.21823,0.28509,1,0
73.084,-46.53,650.81,4739.8,0.13731,0.24486,0.26932,0.95972,0
73.09,170.76,333.44,3765.7,0.088545,0.088408,0.14682,0.89652,0
73.091,18.139,525.76,4235.4,0.12414,0.26892,0.23745,0.98376,0
73.091,140,459.36,3952,0.11624,0.21282,0.24991,0.99998,0
73.092,-87.06,337.93,3505.2,0.096408,0.16455,0.11764,0.78572,0
73.106,-69.67,876.59,5866,0.14944,0.3158,0.28538,0.89257,0
73.108,141.63,457.54,3675.4,0.12449,0.21296,0.25503,0.94596,0
73.116,116.65,423.99,3447.4,0.12299,0.22229,0.06251,0.8948,0
73.118,97.283,1756.5,8871.4,0.198,0.40202,0.19268,0.66039,0
73.123,-126.06,611.25,3854,0.1586,0.31632,0.37011,0.99142,0
73.13,119.69,616.7,4540.7,0.13581,0.15863,0.1452,0.85071,0
73.132,-106.2,1595,10203,0.15633,0.31541,0.3808,0.86989,0
73.142,-115.09,480.77,4341.7,0.11073,0.12407,0.17759,0.72186,0
73.147,-165.04,785.26,6225.9,0.12613,0.3322,0.2247,0.90449,0
73.147,160.24,544.26,5079.3,0.10715,0.11907,0.20824,0.974,0
73.156,81.525,563.76,3456.3,0.16311,0.22532,0.49925,0.98358,0
73.158,-128.37,657.09,4318.6,0.15215,0.30164,0.32482,0.88063,0
73.161,-148.32,1056.3,6880.8,0.15352,0.34803,0.31494,0.99216,0
73.164,41.756,882.21,5097.1,0.17308,0.29181,0.32687,0.85122,0
73.167,111.41,411.39,4651.7,0.088439,0.17653,0.16452,0.89523,0
73.173,-81.33,1177.4,5811.6,0.2026,0.4416,0.40436,0.95534,0
73.18,42.96,1582,7748.7,0.20417,0.44151,0.4287,0.95934,0
73.181,-88.68,752,4978.9,0.15104,0.29893,0.25351,0.86803,0
73.199,91.773,806.23,3881.8,0.20769,0.45052,0.29846,0.97104,0
73.214,140.89,660.08,4465.8,0.14781,0.25826,0.28458,0.89282,0
73.215,-135.17,381.75,3707.1,0.10298,0.16975,0.24527,0.74416,0
73.216,-160.95,414.85,2665,0.15567,0.22272,0.16284,0.63447,0
73.219,-60.24,1052.1,8147.2,0.12914,0.24058,0.31405,0.96895,0
73.222,138.97,485.09,2809.9,0.17264,0.10041,0.34151,0.83623,0
73.223,157.45,316.67,2694.1,0.11754,0.083157,0.17829,0.76862,0
73.226,-17.09,913.88,5914.4,0.15452,0.32316,0.29858,0.99013,0
73.227,-50.93,521.35,4899.2,0.10641,0.18671,0.2473,0.81456,0
73.236,-152.89,459.6,5257.5,0.087419,0.12103,0.16803,0.95648,0
73.24,-139.63,693.26,4182.2,0.16577,0.31181,0.36063,0.99055,0
73.243,-127.89,344.25,3854.5,0.089314,0.17265,0.13619,0.96837,0
73.246,-89.16,1032.4,7216.7,0.14306,0.336,0.34203,0.92591,0
73.247,4.0958,576.02,4461.1,0.12912,0.33301,0.24147,0.91805,0
73.263,-52.32,485.85,4222.2,0.11507,0.088846,0.19092,0.99067,0
73.263,138.51,378.4,3186.4,0.11876,0.16756,0.19381,0.95647,0
73.271,62.489,403.41,3233.8,0.12475,0.18821,0.17549,0.91933,0
73.273,-114.7,401.97,3389.4,0.11859,0.17585,0.22296,0.84177,0
73.281,179.86,1096.3,10054,0.10904,0.24232,0.29428,0.99999,0
73.289,108.97,515.64,5128.6,0.10054,0.22621,0.19217,0.94733,0
73.296,-109.42,361.56,3360.3,0.1076,0.15962,0.24347,0.92801,0
73.297,-89.95,950.58,6463.3,0.14707,0.35362,0.35702,0.94444,0
73.304,147.81,298.77,3910.8,0.076396,0.077137,0.077879,0.99267,0
73.306,133.33,843.69,6173.7,0.13666,0.19278,0.1423,0.91178,0
73.308,-149.21,604.08,5225.2,0.11561,0.26168,0.20129,0.95122,0
73.309,169.76,1398.9,7038,0.19877,0.4075,0.38756,0.90151,0
73.31,-79.15,560.49,3255.3,0.17218,0.32069,0.28711,0.76861,0
73.31,146.27,695.58,4261.9,0.16321,0.32713,0.31689,0.95534,0
73.317,-171.12,694.59,4819.4,0.14413,0.3458,0.31873,0.99174,0
73.322,-96.98,658.03,4270.4,0.15409,0.21891,0.13874,0.7093,0
73.333,-128.51,814.16,5818.7,0.13992,0.28507,0.32931,0.99171,0
73.334,110.17,250.97,2530.8,0.099166,0.14699,0.15385,0.79826,0
73.339,-131.97,1637.2,10219,0.16022,0.258,0.31769,0.97144,0
73.34,127.19,1542.5,8603.6,0.17929,0.36134,0.35417,0.77699,0
73.342,130.87,282.49,4026.4,0.07016,0.18646,0.14101,0.89099,0
73.369,-57.09,627.96,4887.3,0.12849,0.25147,0.24568,0.8865,0
73.37,-27.07,542.81,4697.2,0.11556,0.17814,0.15552,0.97797,0
